QuestionID,Question,Query,TripleSize,RelationTotal,BooleanAns,NumberAnswer,ListAnswer,ResourceTotal,ClassTotal,QuestionLength,Dharmen,SINA
10090,Count the wars in which people awarded with the Croix de guerre fought. ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/property/awards> <http://dbpedia.org/resource/Croix_de_guerre_1939–1945_(France)> . ?x <http://dbpedia.org/property/battles> ?uri  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryConflict>},4,0,0,1,0,1,1,13,0,0
10091,"Which location of  INKAS is also the location of  T.I. Ahmadiyya Senior High School, Kumasi ?"," SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/INKAS> <http://dbpedia.org/property/locations> ?uri. <http://dbpedia.org/resource/T.I._Ahmadiyya_Senior_High_School,_Kumasi> <http://dbpedia.org/ontology/denomination> ?uri} ",4,1,0,0,1,2,0,15,0,0
10092,How many battles have involved commanders of 1st Free French Division ?,SELECT DISTINCT COUNT(?uri) WHERE { <http://dbpedia.org/resource/1st_Free_French_Division> <http://dbpedia.org/property/notableCommanders> ?x . ?x <http://dbpedia.org/property/battles> ?uri  . },3,0,0,1,0,1,0,11,0,0
10093,Count the number of cities on the Mediterranean Sea ?,SELECT DISTINCT COUNT(?uri) WHERE { <http://dbpedia.org/resource/Mediterranean_Sea> <http://dbpedia.org/property/cities> ?uri  . },2,0,0,1,0,1,0,9,0,0
10094,Which researchers received fellowship from Royal Society ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/award> <http://dbpedia.org/resource/Royal_Society>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Scientist>},3,1,0,0,1,1,1,7,1,0.04255319149
10095,what are some famous people out of the Filipinos ?, SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/stateOfOrigin> <http://dbpedia.org/resource/Filipinos> } ,2,1,0,0,1,1,0,9,0,0.09090909091
10096,To whom was Tessa Dahl born to ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Tessa_Dahl> <http://dbpedia.org/ontology/parent> ?uri } ,2,1,0,0,1,1,0,7,1,1
10097,Was Jack Ryan a nominee of US Senate ?,ASK WHERE { <http://dbpedia.org/resource/Jack_Ryan_(politician)> <http://dbpedia.org/ontology/nominee> <http://dbpedia.org/resource/United_States_Senate> },3,1,1,0,0,2,0,8,1,0
10098,Count the number of religions followed by the alumini of Ananda College. ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/ontology/almaMater> <http://dbpedia.org/resource/Ananda_College> . ?x <http://dbpedia.org/ontology/religion> ?uri  . },3,2,0,1,0,1,0,12,1,0
10099,What is the river whose source is Cowombat  Flat and has it's mouth located in Murray Mouth ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/source> <http://dbpedia.org/resource/Cowombat_Flat> . ?uri <http://dbpedia.org/ontology/riverMouth> <http://dbpedia.org/resource/Murray_Mouth>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/River>},5,2,0,0,1,2,1,17,1,0
10100,Who were in the youth clubs that were in season of 2015 Argentine Primera Division ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/season> <http://dbpedia.org/resource/2015_Argentine_Primera_División> . ?uri <http://dbpedia.org/property/youthclubs> ?x  . },3,1,0,0,1,1,0,15,0,0.6666666667
10101,"From how many coutries do companies come, which are headquartered in the Klang Valley ?",SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/property/headquarters> <http://dbpedia.org/resource/Klang_Valley> . ?x <http://dbpedia.org/property/country> ?uri  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Country>},4,0,0,0,1,1,1,14,0,0
10102,What are the border of High Desert (Oregon) ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/High_Desert_(Oregon)> <http://dbpedia.org/ontology/border> ?uri } ,2,1,0,0,1,1,0,8,1,1
10103,What all is owned by a company one of whose division is Paramount Domestic Television ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/division> <http://dbpedia.org/resource/Paramount_Domestic_Television> . ?uri <http://dbpedia.org/property/company> ?x  . },3,1,0,0,1,1,0,15,0,0
10104,Which musical band produced the subsequent work of City of New Orleans ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/City_of_New_Orleans_(song)> <http://dbpedia.org/ontology/subsequentWork> ?x . ?x <http://dbpedia.org/ontology/musicalBand> ?uri  . },3,2,0,0,1,1,0,12,1,0
10105,The authors of Zhorstoke nebo was influenced by whom ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Zhorstoke_nebo> <http://dbpedia.org/ontology/author> ?x . ?x <http://dbpedia.org/ontology/influencedBy> ?uri  . },3,2,0,0,1,1,0,9,1,0.75
10106,Name the largest city in the county where there is a Cy-Fair High School. ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Cy-Fair_High_School> <http://dbpedia.org/ontology/county> ?x . ?x <http://dbpedia.org/ontology/largestCity> ?uri  . },3,2,0,0,1,1,0,14,1,0
10107,Name the common associate band of Blayse and Teddy Riley ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Blayse> <http://dbpedia.org/ontology/associatedBand> ?uri. <http://dbpedia.org/resource/Teddy_Riley> <http://dbpedia.org/ontology/associatedBand> ?uri . },4,2,0,0,1,2,0,10,0,0
10108,"Who is the performer of album which has the song ""To Where You Are"" ?",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/To_Where_You_Are> <http://dbpedia.org/ontology/album> ?x . ?x <http://dbpedia.org/ontology/artist> ?uri  . },3,2,0,0,1,1,0,14,0,0
10109,Does the merlin express have a hub at the cibano international airport ?,ASK WHERE { <http://dbpedia.org/resource/Merlin_Express> <http://dbpedia.org/ontology/hubAirport> <http://dbpedia.org/resource/Cibao_International_Airport> },3,1,1,0,0,2,0,12,1,0
10110,"How many people live in Wilton, Connecticut ?","SELECT DISTINCT COUNT(?uri) WHERE {?uri <http://dbpedia.org/property/residence> <http://dbpedia.org/resource/Wilton,_Connecticut>  . }",2,0,0,1,0,1,0,7,0,0
10111,For how many different teams have Ontarians been drafted ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/property/placeOfBirth> <http://dbpedia.org/resource/Ontario> . ?x <http://dbpedia.org/ontology/draftTeam> ?uri  . },3,1,0,0,1,1,0,9,0,0
10112,How many rivers are crossed by different Box Girder bridges ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/property/design> <http://dbpedia.org/resource/Box_girder_bridge> . ?x <http://dbpedia.org/property/crosses> ?uri  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/River>},4,0,0,1,0,1,1,10,0,0
10113,What railway lines go through the stations maintained by Western Australian Public Transport Authority ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/owningOrganisation> <http://dbpedia.org/resource/Public_Transport_Authority_(Western_Australia)> . ?x <http://dbpedia.org/ontology/servingRailwayLine> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Station>},4,2,0,0,1,1,1,14,1,0
10114,What is the leader name of the settlements whose governing body is Municipal council ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/governingBody> <http://dbpedia.org/resource/Municipal_council> . ?x <http://dbpedia.org/ontology/leaderName> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Settlement>},4,2,0,0,1,1,1,14,1,0
10115,What is the major shrine of Jacques-Dsir Laval ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Jacques-Désiré_Laval> <http://dbpedia.org/ontology/majorShrine> ?uri } ,2,1,0,0,1,1,0,8,1,1
10116,Count the number of actors in Lucy Sullivan Is Getting Married. ?,SELECT DISTINCT COUNT(?uri) WHERE { <http://dbpedia.org/resource/Lucy_Sullivan_Is_Getting_Married> <http://dbpedia.org/property/starring> ?uri  . },2,0,0,1,0,1,0,11,0,0
10117,To which series does the character of Londo Mollari belong ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Londo_Mollari> <http://dbpedia.org/ontology/series> ?uri } ,2,1,0,0,1,1,0,10,1,1
10118,Count all the scientologists. ?,SELECT DISTINCT COUNT(?uri) WHERE {?uri <http://dbpedia.org/ontology/religion> <http://dbpedia.org/resource/Scientology>  . },2,1,0,1,0,1,0,4,0,0
10119,Rashid Behbudov State Song Theatre and Baku Puppet Theatre can be found in which country ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Rashid_Behbudov_State_Song_Theatre> <http://dbpedia.org/ontology/locationCountry> ?uri. <http://dbpedia.org/resource/Baku_Puppet_Theatre> <http://dbpedia.org/ontology/locationCountry> ?uri . },4,2,0,0,1,2,0,15,0,0
10120,How many genres of games can I find on the commodore CDTV ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/ontology/computingPlatform> <http://dbpedia.org/resource/Commodore_CDTV> . ?x <http://dbpedia.org/ontology/genre> ?uri  . },3,2,0,1,0,1,0,12,1,0
10121,List the cast member of the movies whose producer is Mark Johnson. ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/producer> <http://dbpedia.org/resource/Mark_Johnson_(producer)> . ?x <http://dbpedia.org/ontology/starring> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film>},4,2,0,0,1,1,1,12,1,0
10122,In how many  territories were the wars fought where Fusil Gras Mile 1874 were used ?,SELECT DISTINCT COUNT(?uri) WHERE { <http://dbpedia.org/resource/Fusil_Gras_mle_1874> <http://dbpedia.org/ontology/usedInWar> ?x . ?x <http://dbpedia.org/ontology/territory> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/MilitaryConflict>},4,2,0,0,1,1,1,15,0,0
10123,Who are the politicians whose death place is Ontario ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/deathPlace> <http://dbpedia.org/resource/Ontario>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Politician>},3,1,0,0,1,1,1,9,1,1
10124,Does the US route 281 have a junction at San Antonio ?,ASK WHERE { <http://dbpedia.org/resource/U.S._Route_281> <http://dbpedia.org/property/junction> <http://dbpedia.org/resource/San_Antonio> },3,0,1,0,0,2,0,11,0,0
10125,Name the company whose one of the product is Pixar Image Computer and has one of the key person as Edwin Catmull ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/product> <http://dbpedia.org/resource/Pixar_Image_Computer> . ?uri <http://dbpedia.org/ontology/keyPerson> <http://dbpedia.org/resource/Edwin_Catmull>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Company>},5,2,0,0,1,2,1,22,1,0
10126,Give me a count of royalties buried in Rome ?,SELECT DISTINCT COUNT(?uri) WHERE {?uri <http://dbpedia.org/property/placeOfBurial> <http://dbpedia.org/resource/Rome>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Royalty>},3,0,0,0,1,1,1,9,0,0
10127,What is the route junction of Rhode Island Route 15 ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Rhode_Island_Route_15> <http://dbpedia.org/ontology/routeJunction> ?uri } ,2,1,0,0,1,1,0,10,0,1
10128,Which executive producer of the ultimate merger is also an important person at Trump Productions ?,SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/The_Ultimate_Merger> <http://dbpedia.org/ontology/executiveProducer> ?uri. <http://dbpedia.org/resource/Trump_Productions> <http://dbpedia.org/ontology/keyPerson> ?uri . },4,2,0,0,1,2,0,15,0,0
10129,Is KOMC-FM the sister station of KOMC (AM) ?,ASK WHERE { <http://dbpedia.org/resource/KOMC_(AM)> <http://dbpedia.org/ontology/sisterStation> <http://dbpedia.org/resource/KOMC-FM> },3,1,1,0,0,2,0,8,1,0
10130,Do the asiana airlines fly  to Jeju airport ?,ASK WHERE { <http://dbpedia.org/resource/Asiana_Airlines> <http://dbpedia.org/ontology/targetAirport> <http://dbpedia.org/resource/Jeju_International_Airport> },3,1,1,0,0,2,0,8,1,0
10131,Which awards are presented by Swedish Academy ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/presenter> <http://dbpedia.org/resource/Swedish_Academy>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Award>},3,1,0,0,1,1,1,7,1,1
10132,List the awards won by the fashion designer which have been recognized by Tennessee State Museum ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/ontology/award> <http://dbpedia.org/resource/Tennessee_State_Museum> . ?x <http://dbpedia.org/ontology/award> ?uri  . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/FashionDesigner>},4,2,0,0,1,1,1,16,1,0
10133,Which motion picture stories were edited by Ishir Honda ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/writer> <http://dbpedia.org/resource/Ishirō_Honda>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film>},3,1,0,0,1,1,1,9,1,1
10134,Which rivers originate from Dowra ?, SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/sourceMountain> <http://dbpedia.org/resource/Dowra> } ,2,1,0,0,1,1,0,5,0,1
10135,How many TV shows have been created by Simon Fuller ?,SELECT DISTINCT COUNT(?uri) WHERE {?uri <http://dbpedia.org/property/creator> <http://dbpedia.org/resource/Simon_Fuller>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>},3,0,0,1,0,1,1,10,0,0
10136,Did Henry Ford design the Model C ?,ASK WHERE { <http://dbpedia.org/resource/Ford_Model_C> <http://dbpedia.org/ontology/designCompany> <http://dbpedia.org/resource/Henry_Ford> },3,1,1,0,0,2,0,7,1,0
10137,How many people are known for Dragons' Den ?,SELECT DISTINCT COUNT(?uri) WHERE {?uri <http://dbpedia.org/ontology/knownFor> <http://dbpedia.org/resource/Dragons'_Den_(UK_TV_series)>  . },2,1,0,1,0,1,0,8,0,0
10138,Greater Napanee is the home town of what people ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/hometown> <http://dbpedia.org/resource/Greater_Napanee>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person>},3,1,0,0,1,1,1,9,1,1
10139,In which state is the Channel district ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Channel_District> <http://dbpedia.org/ontology/state> ?uri } ,2,1,0,0,1,1,0,7,1,1
10140,Name the religious affiliation of Vagif Aliyev ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Vagif_Aliyev> <http://dbpedia.org/ontology/religion> ?uri } ,2,1,0,0,1,1,0,7,1,1
10141,Count the number of characters of the play whose one of the character is Catwoman ?, SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/property/characters> <http://dbpedia.org/resource/Catwoman> . ?x <http://dbpedia.org/property/characters> ?uri },3,0,0,1,0,1,0,15,0,0
10142,Is Bacillus belong to the domain Bacteria ?,ASK WHERE { <http://dbpedia.org/resource/Bacillus> <http://dbpedia.org/property/domain> <http://dbpedia.org/resource/Bacteria> },3,0,1,0,0,2,0,7,0,0
10143,How many currencies are in used in places where people speak French ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/ontology/officialLanguage> <http://dbpedia.org/resource/French_language> . ?x <http://dbpedia.org/ontology/currency> ?uri  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Currency>},4,2,0,1,0,1,1,12,0,0
10144,"What political party has governed both in Baraily,MP and Jowai ?",SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Baraily> <http://dbpedia.org/ontology/leaderName> ?uri. <http://dbpedia.org/resource/Jowai> <http://dbpedia.org/ontology/leaderName> ?uri . },4,2,0,0,1,2,0,10,0,0
10145,Which officers fought in the war of Siege of Fort Recovery ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/battle> <http://dbpedia.org/resource/Siege_of_Fort_Recovery>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/OfficeHolder>},3,1,0,0,1,1,1,11,1,1
10146,How many writers speak a language belonging to the Germanic kind of languages ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/ontology/languageFamily> <http://dbpedia.org/resource/Germanic_languages> . ?uri <http://dbpedia.org/property/language> ?x  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Writer>},4,1,0,1,0,1,1,13,0,0
10147,Was Duanne Allman known to play the Les Paul ?,ASK WHERE { <http://dbpedia.org/resource/Duane_Allman> <http://dbpedia.org/property/notableInstruments> <http://dbpedia.org/resource/Gibson_Les_Paul> },3,0,1,0,0,2,0,9,0,0
10148,For which other teams do members of tanzanian national football team play ?,SELECT DISTINCT ?uri WHERE { ?x <http://dbpedia.org/property/nationalteam> <http://dbpedia.org/resource/Tanzania_national_football_team> . ?x <http://dbpedia.org/ontology/team> ?uri  . },3,1,0,0,1,1,0,12,0,0
10149,How many maintainers are there of the bridges that can carry motor vehicles over them ?,SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/property/carries> <http://dbpedia.org/resource/Motor_vehicle> . ?x <http://dbpedia.org/ontology/maintainedBy> ?uri  . },3,1,0,1,0,1,0,15,1,0
10150,What is Jon Speelman famous for ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Jon_Speelman> <http://dbpedia.org/ontology/field> ?uri } ,2,1,0,0,1,1,0,6,1,1
10151,What city is the residence of Cheryl Teigs ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Cheryl_Tiegs> <http://dbpedia.org/ontology/residence> ?uri } ,2,1,0,0,1,1,0,8,1,1
10152,"Give me a count of everything under the archipelago, where Papeete is the biggest town. ?",SELECT DISTINCT COUNT(?uri) WHERE { ?x <http://dbpedia.org/ontology/largestCity> <http://dbpedia.org/resource/Papeete> . ?uri <http://dbpedia.org/property/archipelago> ?x  . },3,1,0,0,1,1,0,15,0,0
10153,Name the nearest city to  Lake Victoria ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Lake_Victoria> <http://dbpedia.org/ontology/nearestCity> ?uri } ,2,1,0,0,1,1,0,7,1,1
10154,Was A foreign policy on freedom covered by John Trumbull ?,ASK WHERE { <http://dbpedia.org/resource/A_Foreign_Policy_of_Freedom> <http://dbpedia.org/property/coverArtist> <http://dbpedia.org/resource/John_Trumbull> },3,0,1,0,0,2,0,10,0,0
10155,Eric roth wrote how many screenplays ?,SELECT DISTINCT COUNT(?uri) WHERE {?uri <http://dbpedia.org/property/screenplay> <http://dbpedia.org/resource/Eric_Roth>  . },2,0,0,0,1,1,0,6,0,0
10156,How many have been awarded by the Royal Society ?,SELECT DISTINCT COUNT(?uri) WHERE {?uri <http://dbpedia.org/property/awards> <http://dbpedia.org/resource/Royal_Society>  . },2,0,0,1,0,1,0,9,0,0
10157,Who are the opponents of Gervase Helwys ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Gervase_Helwys> <http://dbpedia.org/ontology/opponent> ?uri } ,2,1,0,0,1,1,0,7,1,1
10158,With whom is Heinz Kokott a relative to who also served Nazi Army ?, SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Heinz_Kokott> <http://dbpedia.org/ontology/relation> ?uri } ,2,1,0,0,1,1,0,13,1,1
10159,Which magazine's publisher is Jann Wenner and founded by Ralph J. Gleason ?,SELECT DISTINCT ?uri WHERE {?uri <http://dbpedia.org/ontology/publisher> <http://dbpedia.org/resource/Jann_Wenner> . ?uri <http://dbpedia.org/ontology/founder> <http://dbpedia.org/resource/Ralph_J._Gleason>  . ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Magazine>},5,2,0,0,1,2,1,12,1,0
