QuestionID,Question,Dharmen QB,SINA
10462,Who are the tenants of MasterCard Centre ?,0,1
10463,Is nintendo in the video games industry ?,0,0
10464,"Which award that has been given to James F Obrien, had used Laemmle Theatres for some service ?",0,0
10465,Does the croton river flow into the hudson ?,1,0
10466,Count all the band members who are in Bands which have signed up with Entertainment One Music ?,1,0
10467,Who is the editor of Hearth and Home ?,1,1
10468,Mike Shinoda is in which band ?,0,1
10469,How many tenants are there in the Mercedes Benz Superdome ?,1,0
10470,What is the religion of the successor of Chatumongol Sonakul ?,1,0
10471,Which associated band of the Teddy Riley is also the performer of the Before I Let You Go ?,0,0
10472,How many developers have worked on games of the Oddworld series ?,0,0
10473,Count everyone who was in a youthclub chaired by Josep Maria Bartomeu ?,0,0
10474,Is Peter Piper Pizza in the pizza industry ?,1,0
10475,How many local authorities manage mixed gender schools ?,0,0
10476,What are some apes ?,0,1
10477,What is the alma mater of the scientist who is known for Rational analysis ?,1,0
10478,name the mountain range of Le Gibloux ?,1,1
10479,Is Peter Crouch currently in the Stoke City FC ?,0,0
10480,Is Lloyd  Nosler the editor of The Temptress ?,1,0
10481,How many Thesaban towns are there ?,0,0
10482,Did Oliver Sacks study at the Columbia University ?,1,0
10483,How many other genere are there of the radio stations whose one of the genre  is Classic rock ?,0,0
10484,name the races where bobby beasley took part ?,1,1
10485,What is the content license of Darcs ?,1,1
10486,How many items belong to the Science Fiction genre ?,0,0
10487,Count the cities whihch are on the same sea as that of Miami ?,0,0
10488,How many scientist became famous for the battle of Occupation of Japan ?,0,0
10489,Name the river whose mouth mountain is Southend-on-Sea and mouth place is Essex ?,1,0
10490,In how many countries does the Zurich Affoltern am Albis Zug line go ?,0,0
10491,Give me the count of all people who ascented a peak in California ?,0,0
10492,What people are known to work for Johnny Cash ?,0,1
10493,What rivers originate from Australian Alps ?,1,1
10494,What is the nationality of the J. T. Krogh which is also the  sovereign state of the Camilla Martin ?,0,0
10495,What is the television show whose sculptor is C. E. Webber and composed by Murray Gold ?,1,0
10496,In how many different places have people beatified by Pope Pius X died ?,0,0
10497,How many groups have fought in wars where Richard Taylor fought too ?,0,0
10498,Is Halyna Kukhar the former coach of Stanislav Morozov ?,1,0
10499,Who directed the haunted house and alice in wonderland ?,0,0
10500,Count the sports played at universities located in Urban Areas ?,0,0
10501,Which wars were fought by the commander whose deputy was Robert T. Herres ?,0,0
10502,Is the Bucyrus MT6300AC assembled in north america ?,0,0
10503,What is the game platform of Google Cloud Connect ?,1,1
10504,Who develops the computation platform of Microsoft Expression Encoder ?,1,0.25
10505,In how many places can I find tombs of people who fought in the Norwalk Trainband ?,0,0
10506,Which movies' composers have won a BAFTA for film music ?,0,0
10507,Is Microsoft office written in C++ ?,0,0
10508,Was the altazor drawn by Picasso ?,0,0
10509,How many people used to play for Toronto Argonauts ?,0,0
10510,In how many languages did Marika Gombitova sing ?,0,0
10511,What is the common party of Chandra Shekhar and Govinda ?,0,0
10512,How many different songwriters have had their songs recorded in London ?,0,0
10513,Which is the university of Vanderbilt Commodores ?,1,1
10514,Which is the common nation of Louisa Hill and American Football Wellington from ?,0,0
10515,Was robert sarvis a nominee of the US Senate ?,1,0
10516,"How many home stadium are there, of the soccer club seasons whose chairman is Merritt Paulson ?",1,0
10517,who all play for of the american football players at  Quarterback position ?,0,0
10518,In which region was political figure Wayne Allard elected ?,1,1
10519,Where is Emmett Hughes from ?,1,1
10520,Name the district of Robert William Wilcox ?,0,1
10521,What are the television shows which are in NTSC and 5.1 surround sound ?,1,0
10522,Give me a count of bacterias which belongs to Bacilli class ?,0,0
10523,Count the participants of the NBA. ?,0,0
10524,How many politicians are in the US Senate ?,0,0
10525,How many players participated in the 2004-05 FC Barcelona season ?,0,0
10526,Count everyone who studied at an institute which are in Suburbs ?,0,0
10527,Which source of broad creek is the Audenried tunnel located ?,0,0
10528,Count me the number of people whose military unit is involved with Close air support ?,0,0
10529,Who were fighting the war where the QF Hotchkiss was used ?,0,0
10530,Where was the Temptation Waits recorded ?,1,1
10531,Name the species of Panthera leo fossilis ?,1,1
10532,Name the driver who had a pole finish in 1989 Portuguese Grand Prix ?,1,1
10533,what are some common surnames of female people ?,0,1
10534,Give me the total number of membership of the organisations which have memebers as  Azerbaijan ?,0,0
10535,What are the reason served by Toll Global Express which is also the country of LPGA ?,0,0
10536,"Give the total number of places to which airlines go, who also go to Glasgow ?",0,0
10537,"Where does the rail route, which ends at the Moskovsky station, begins ?",1,0
10538,Was 12th Field Artillery Regiment garrisoned at colorado ?,1,0
10539,What is the municipality of Patterson Houses ?,1,1
10540,Was Gareth Southgate a manager of Middlesbrough F.C. ?,0,0
10541,Count the number of sports played by the universities whihc also plays Volleyball ?,1,0
10542,Which wine region of Bogdanua is the Croatian Inline hockey team part of ?,0,0
10543,For which games are Sam Loyd and Eric Schiller both famous ?,0,0
10544,Count the number of religions followed by Janta Dal members. ?,1,0
10545,Does Lousana lie at the end of Alberta Highway 42 ?,1,0
10546,Which president of United States had vice president as John Adams ?,1,1
10547,Give me a count of movies whose producer is Larry J. Franco ?,0,0
10548,Name the partners of Kelly Brook ?,1,1
10549,Count everyone who lives in a place where Indian English is an official language ?,0,0
10550,Count the  total number of mammals whose phylum is Chordate and order (taxonomy) is Diprotodontia ?,0,0
10551,What disease led to the demise of Letitia MacTavish Hargrave and Martino Martini ?,0,0
10552,Is George Lucas the cinematographer of 6-18-67 ?,0,0
10553,List the shows whose company's successor is Amblin Television. ?,0,0
10554,Count the total number of battles fought by the military people which fought in Levant ?,0,0
10555,Name the sports played by Jamiatu Muslim Mindanao ?,1,1
10556,What is the television show whose opening theme is Te Deum (Charpentier) ?,1,1
10557,What is the total number of participant in conflict of SFOR ?,0,0
10558,From how many different places have people gone to the Harward Medical School ?,0,0
10559,Name the river passing through Reading Berkshire and has mouth place at Essex ?,0,0
10560,How many movies music composers are associated with Demis Roussos ?,0,0
10561,Who all play for the Ivory Coast football team ?,0,1
10562,Which party has come in power at both Balangir and Amaravila in india ?,0,0
10563,List the total number of executive producer of TV show which have one of the executiive producer as Steven Moffat ?,0,0
10564,How many things belong to a division of plant kingdom ?,0,0
10565,Does Massimo Liverani play for Abarth ?,0,0
10566,Name the source Island of Bayou ?,0,1
10567,Did Alexander Magleby study at the Dartmouth College ?,1,0
10568,What is the total number of relgions followed by people born in Bangkok ?,0,0
10569,Where are the homestadiums of the seasons chaired by Merritt Paulson ?,1,0
10570,"In which of the parties that have governed over Rishikesh, does Govinda belong too ?",0,0
10571,List softwares written in C++ and runs on Mac OS ?,1,0
10572,What are the home stadiums of the things Leonid Fedun has been the chairman of ?,1,0.2857142857
10573,For which team does hunter pence play for ?,1,0
10574,How many have former teams as Indianapolis Colts and Carolina Panthers ?,0,0
10575,Who owns Ivanpah Solar Power Facility ?,1,1
10576,Name the sharehoders of The National Herald ?,1,1
10577,List some things that Swedish people have become famous for ?,1,0
10578,How many things are made by companies who produce mass media articles ?,1,0
10579,Name the rivers who originate from Essex ?,1,1
10580,Is lion an animal ?,1,0
10581,Which players have represented Los Angeles Angels of Anaheim ?,1,0.8536585366
10582,List the shows whose network is run by BBC. ?,0,0
10583,What are some games availible on nintendo's virtual console ?,1,1
10584,Which bacteria's taxonomic class is Bacilli ?,1,0.3289124668
10585,Is the magnolia place of the greek revival architectural style ?,1,0
10586,List the movies whose cast member were born in Scotland. ?,0,0
10587,List the significant building of the architect who also designed  Kiev ?,1,0
10588,Was George Washington on the rank of general ?,1,0
10589,What softwares were created by Apple Productivity Experience Group ?,1,1
10590,Count the number of judges who've come on CTV network shows. ?,0,0
10591,What are the shows whose creator has worked as a screenwriter ?,0,0
10592,Who is the person whose opponent's father is Newman Haynes Clanton ?,0,0
10593,Which religions are practiced in India ?,0,0
10594,Is Gaza Strip the result of Operation Autumn Clouds ?,0,0
10595,Is the Frank R Lillie House has the Chicago architecture ?,1,0
10596,Name the common musical band of Take Me There and Tonight's the Night ?,0,0
10597,What are the county seats of the region which operates the Boeing Field ?,0,0
10598,What is the university whose campus are Indiana and Iowa ?,1,0
10599,What is the style of architecture of Pontiac Building ?,1,1
10600,Name the directors of Lennon Legend: The Very Best of John Lennon (DVD) ?,1,1
10601,For how many other teams have the members of Atlant Moscow Oblast played ?,0,0
