,Questions,LableUri,LabelName,Label WordCount,Explicit,disambiguationClass,CLSNLIOD
433,List all the former broadcast network of WMDN,0,0,0,0,0.0,0.0
435,What is the region of the successor of Mr. Jerome B. Chaffee,0,0,0,0,0.0,0.0
436,Was Zambezi originate in the north western province of zambia,0,0,0,0,0.0,0.0
437,Who first ascented a mountain of Cathedral Peak (California),0,0,0,0,0.0,0.0
438,What awards did the film director of The Haunted House win,0,0,0,0,0.0,0.0
440,"What is the number of occupation of the people who died in tampa bay, florida",0,0,0,0,0.0,0.0
441,What is the municipality of Liberty Bell,0,0,0,0,0.0,0.0
442,How many fictional characters are there in a series in which Craig Robinson acted,0,0,0,0,0.0,0.0
444,in which country does the river end which originates in Lebrsnik,0,0,0,0,0.0,0.0
445,Which country's largest city is Lima,0,0,0,0,0.0,0.0
446,List the awards given to the relatives of Gregorios Bernardakis.,0,0,0,0,0.0,0.0
447,Count all the games whose distributors are located in America,0,0,0,0,0.0,0.0
448,Which non fiction of the Thud is also the field of the Jon Speelman,0,0,0,0,0.0,0.0
449,What is the owning organisation of the Ford Kansas City Assembly Plant and also the builder of the Ford Y-block engine,0,0,0,0,0.0,0.0
451,What is the title of Kakae,0,0,0,0,0.0,0.0
452,What is the birth city of the Salford City F.C players,0,0,0,0,0.0,0.0
454,How many states does the Pioneer corporation operate in,0,0,0,0,0.0,0.0
455,How many people are there whose children died in Indiana,0,0,0,0,0.0,0.0
456,Which mountain range is the one with Ponte d'Aveneyre and Le Gibloux,0,0,0,0,0.0,0.0
458,What is the military branch of John Tower,0,0,0,0,0.0,0.0
459,How many people used to play in the youthclub of FC Barcelona,0,0,0,0,0.0,0.0
460,Count the number of offices held by people who have their allegiances with the american civil war union,0,0,0,0,0.0,0.0
461,Who are the relatives of the character after which Quagmire's Quagmire was made,0,0,0,0,0.0,0.0
462,Who are the tenants of MasterCard Centre,0,0,0,0,0.0,0.0
463,Is nintendo in the video games industry,0,0,0,0,0.0,0.0
464,"Which award that has been given to James F Obrien, had used Laemmle Theatres for some service",0,0,0,0,0.0,0.0
465,Does the croton river flow into the hudson,0,0,0,0,0.0,0.0
466,Count all the band members who are in Bands which have signed up with Entertainment One Music,0,0,0,0,0.0,0.0
467,Who is the editor of Hearth and Home,0,0,0,0,0.0,0.0
468,Mike Shinoda is in which band,0,0,0,0,0.0,0.0
469,How many tenants are there in the Mercedes Benz Superdome,0,0,0,0,0.0,0.0
470,What is the religion of the successor of Chatumongol Sonakul,0,0,0,0,0.0,0.0
471,Which associated band of the Teddy Riley is also the performer of the Before I Let You Go,0,0,0,0,0.0,0.0
472,How many developers have worked on games of the Oddworld series,0,0,0,0,0.0,0.0
473,Count everyone who was in a youthclub chaired by Josep Maria Bartomeu,0,0,0,0,0.0,0.0
474,Is Peter Piper Pizza in the pizza industry,0,0,0,0,0.0,0.0
475,How many local authorities manage mixed gender schools,0,0,0,0,0.0,0.0
476,What are some apes,http://dbpedia.org/ontology/PoliticalParty,party,1,0,0.0,0.0
478,name the mountain range of Le Gibloux,0,0,0,0,0.0,0.0
479,Is Peter Crouch currently in the Stoke City FC,0,0,0,0,0.0,0.0
480,Is Lloyd  Nosler the editor of The Temptress,0,0,0,0,0.0,0.0
481,How many Thesaban towns are there,0,0,0,0,0.0,0.0
482,Did Oliver Sacks study at the Columbia University,0,0,0,0,0.0,0.0
483,How many other genere are there of the radio stations whose one of the genre  is Classic rock,0,0,0,0,0.0,0.0
484,name the races where bobby beasley took part,0,0,0,0,0.0,0.0
485,What is the content license of Darcs,0,0,0,0,0.0,0.0
486,How many items belong to the Science Fiction genre,0,0,0,0,0.0,0.0
487,Count the cities whihch are on the same sea as that of Miami,0,0,0,0,0.0,0.0
488,How many scientist became famous for the battle of Occupation of Japan,0,0,0,0,0.0,0.0
490,In how many countries does the Zurich Affoltern am Albis Zug line go,0,0,0,0,0.0,0.0
493,What rivers originate from Australian Alps,0,0,0,0,0.0,0.0
494,What is the nationality of the J. T. Krogh which is also the  sovereign state of the Camilla Martin,0,0,0,0,0.0,0.0
496,In how many different places have people beatified by Pope Pius X died,http://dbpedia.org/ontology/Place,place,1,1,0.0,0.0
498,Is Halyna Kukhar the former coach of Stanislav Morozov,0,0,0,0,0.0,0.0
499,Who directed the haunted house and alice in wonderland,0,0,0,0,0.0,0.0
500,Count the sports played at universities located in Urban Areas,0,0,0,0,0.0,0.0
502,Is the Bucyrus MT6300AC assembled in north america,0,0,0,0,0.0,0.0
503,What is the game platform of Google Cloud Connect,0,0,0,0,0.0,0.0
504,Who develops the computation platform of Microsoft Expression Encoder,0,0,0,0,0.0,0.0
505,In how many places can I find tombs of people who fought in the Norwalk Trainband,0,0,0,0,0.0,0.0
506,Which movies' composers have won a BAFTA for film music,0,0,0,0,0.0,0.0
507,Is Microsoft office written in C++,0,0,0,0,0.0,0.0
508,Was the altazor drawn by Picasso,0,0,0,0,0.0,0.0
509,How many people used to play for Toronto Argonauts,0,0,0,0,0.0,0.0
510,In how many languages did Marika Gombitova sing,0,0,0,0,0.0,0.0
511,What is the common party of Chandra Shekhar and Govinda,0,0,0,0,0.0,0.0
512,How many different songwriters have had their songs recorded in London,0,0,0,0,0.0,0.0
513,Which is the university of Vanderbilt Commodores,0,0,0,0,0.0,0.0
514,Which is the common nation of Louisa Hill and American Football Wellington from,0,0,0,0,0.0,0.0
515,Was robert sarvis a nominee of the US Senate,0,0,0,0,0.0,0.0
516,"How many home stadium are there, of the soccer club seasons whose chairman is Merritt Paulson",0,0,0,0,0.0,0.0
518,In which region was political figure Wayne Allard elected,0,0,0,0,0.0,0.0
519,Where is Emmett Hughes from,0,0,0,0,0.0,0.0
520,Name the district of Robert William Wilcox,0,0,0,0,0.0,0.0
523,Count the participants of the NBA.,0,0,0,0,0.0,0.0
524,How many politicians are in the US Senate,0,0,0,0,0.0,0.0
525,How many players participated in the 2004-05 FC Barcelona season,0,0,0,0,0.0,0.0
526,Count everyone who studied at an institute which are in Suburbs,0,0,0,0,0.0,0.0
527,Which source of broad creek is the Audenried tunnel located,0,0,0,0,0.0,0.0
528,Count me the number of people whose military unit is involved with Close air support,0,0,0,0,0.0,0.0
530,Where was the Temptation Waits recorded,0,0,0,0,0.0,0.0
531,Name the species of Panthera leo fossilis,0,0,0,0,0.0,0.0
532,Name the driver who had a pole finish in 1989 Portuguese Grand Prix,0,0,0,0,0.0,0.0
533,what are some common surnames of female people,0,0,0,0,0.0,0.0
534,Give me the total number of membership of the organisations which have memebers as  Azerbaijan,0,0,0,0,0.0,0.0
535,What are the reason served by Toll Global Express which is also the country of LPGA,0,0,0,0,0.0,0.0
537,"Where does the rail route, which ends at the Moskovsky station, begins",0,0,0,0,0.0,0.0
538,Was 12th Field Artillery Regiment garrisoned at colorado,0,0,0,0,0.0,0.0
539,What is the municipality of Patterson Houses,0,0,0,0,0.0,0.0
540,Was Gareth Southgate a manager of Middlesbrough F.C.,0,0,0,0,0.0,0.0
541,Count the number of sports played by the universities whihc also plays Volleyball,0,0,0,0,0.0,0.0
542,Which wine region of Bogdanua is the Croatian Inline hockey team part of,0,0,0,0,0.0,0.0
543,For which games are Sam Loyd and Eric Schiller both famous,0,0,0,0,0.0,0.0
544,Count the number of religions followed by Janta Dal members.,0,0,0,0,0.0,0.0
545,Does Lousana lie at the end of Alberta Highway 42,0,0,0,0,0.0,0.0
546,Which president of United States had vice president as John Adams,0,0,0,0,0.0,0.0
548,Name the partners of Kelly Brook,0,0,0,0,0.0,0.0
549,Count everyone who lives in a place where Indian English is an official language,0,0,0,0,0.0,0.0
550,Count the  total number of mammals whose phylum is Chordate and order (taxonomy) is Diprotodontia,0,0,0,0,0.0,0.0
551,What disease led to the demise of Letitia MacTavish Hargrave and Martino Martini,0,0,0,0,0.0,0.0
552,Is George Lucas the cinematographer of 6-18-67,0,0,0,0,0.0,0.0
554,Count the total number of battles fought by the military people which fought in Levant,0,0,0,0,0.0,0.0
555,Name the sports played by Jamiatu Muslim Mindanao,0,0,0,0,0.0,0.0
557,What is the total number of participant in conflict of SFOR,0,0,0,0,0.0,0.0
558,From how many different places have people gone to the Harward Medical School,0,0,0,0,0.0,0.0
560,How many movies music composers are associated with Demis Roussos,http://dbpedia.org/ontology/Film,movie,1,0,0.0,0.0
561,Who all play for the Ivory Coast football team,0,0,0,0,0.0,0.0
562,Which party has come in power at both Balangir and Amaravila in india,0,0,0,0,0.0,0.0
563,List the total number of executive producer of TV show which have one of the executiive producer as Steven Moffat,0,0,0,0,0.0,0.0
564,How many things belong to a division of plant kingdom,0,0,0,0,0.0,0.0
565,Does Massimo Liverani play for Abarth,0,0,0,0,0.0,0.0
566,Name the source Island of Bayou,0,0,0,0,0.0,0.0
567,Did Alexander Magleby study at the Dartmouth College,0,0,0,0,0.0,0.0
568,What is the total number of relgions followed by people born in Bangkok,0,0,0,0,0.0,0.0
569,Where are the homestadiums of the seasons chaired by Merritt Paulson,http://dbpedia.org/ontology/SoccerClubSeason,seasons,1,0,0.0,0.0
570,"In which of the parties that have governed over Rishikesh, does Govinda belong too",0,0,0,0,0.0,0.0
572,What are the home stadiums of the things Leonid Fedun has been the chairman of,0,0,0,0,0.0,0.0
573,For which team does hunter pence play for,0,0,0,0,0.0,0.0
574,How many have former teams as Indianapolis Colts and Carolina Panthers,0,0,0,0,0.0,0.0
575,Who owns Ivanpah Solar Power Facility,0,0,0,0,0.0,0.0
576,Name the sharehoders of The National Herald,0,0,0,0,0.0,0.0
577,List some things that Swedish people have become famous for,0,0,0,0,0.0,0.0
578,How many things are made by companies who produce mass media articles,0,0,0,0,0.0,0.0
580,Is lion an animal,0,0,0,0,0.0,0.0
581,Which players have represented Los Angeles Angels of Anaheim,0,0,0,0,0.0,0.0
583,What are some games availible on nintendo's virtual console,0,0,0,0,0.0,0.0
585,Is the magnolia place of the greek revival architectural style,0,0,0,0,0.0,0.0
588,Was George Washington on the rank of general,0,0,0,0,0.0,0.0
589,What softwares were created by Apple Productivity Experience Group,0,0,0,0,0.0,0.0
590,Count the number of judges who've come on CTV network shows.,0,0,0,0,0.0,0.0
592,Who is the person whose opponent's father is Newman Haynes Clanton,0,0,0,0,0.0,0.0
593,Which religions are practiced in India,0,0,0,0,0.0,0.0
594,Is Gaza Strip the result of Operation Autumn Clouds,0,0,0,0,0.0,0.0
595,Is the Frank R Lillie House has the Chicago architecture,0,0,0,0,0.0,0.0
596,Name the common musical band of Take Me There and Tonight's the Night,0,0,0,0,0.0,0.0
599,What is the style of architecture of Pontiac Building,0,0,0,0,0.0,0.0
600,Name the directors of Lennon Legend: The Very Best of John Lennon (DVD),0,0,0,0,0.0,0.0
601,For how many other teams have the members of Atlant Moscow Oblast played,0,0,0,0,0.0,0.0
602,How many sports are played in maharashtran schools,http://dbpedia.org/ontology/Sport,sport,1,1,0.0,0.0
603,List the served region of the organisations of Trade association.,0,0,0,0,0.0,0.0
604,List down the commanders of Battle of Fort stephenson,0,0,0,0,0.0,0.0
606,Is Guatemala a unitary state,0,0,0,0,0.0,0.0
607,what are some journals of academic Philosophy,0,0,0,0,0.0,0.0
608,Did taylor swift do the theme song of The Farmer Wants a Wife,0,0,0,0,0.0,0.0
609,What currencies have been prevalent in the country whose national anthem is La Marseillaise,0,0,0,0,0.0,0.0
610,Where is Vietnam Airlines located,0,0,0,0,0.0,0.0
611,How many sitcoms are there whose theme music is composed by a New Yorker,0,0,0,0,0.0,0.0
612,Where is the origin of Filbert's Old Time Root Beer,0,0,0,0,0.0,0.0
613,Name the musical band of Written in the Stars,0,0,0,0,0.0,0.0
614,Count the affiliations of International Union of Anarchists,0,0,0,0,0.0,0.0
615,On which subjects does the author of the novel Thud! delve,0,0,0,0,0.0,0.0
616,Is Lancy a city close to Geneva,0,0,0,0,0.0,0.0
617,Who is the american football player whose highschool is Ringgold High School (Pennsylvania),0,0,0,0,0.0,0.0
619,Is Wahoo! the previous work of Honeybuns,0,0,0,0,0.0,0.0
620,List the awards given to the race horses bred by Willis Sharpe Kilmer.,http://dbpedia.org/ontology/RaceHorse,race horse,2,1,0.0,0.0
621,"The players born in Bellaire, Ohio have played for which team",0,0,0,0,0.0,0.0
623,Is Frontaccounting licensed under GNU license,0,0,0,0,0.0,0.0
624,Which things have been made by artists who died in Midhurst,0,0,0,0,0.0,0.0
625,What is the citizenship of the Sarah Kazemy and land of the Cervelle de canut,0,0,0,0,0.0,0.0
626,Name some dishes made with flowering plants.,0,0,0,0,0.0,0.0
627,How many other home stadium are there of the soccer club whose home stadium is Luzhniki Stadium,0,0,0,0,0.0,0.0
628,Where is the  assembly of Caterpillar 797,0,0,0,0,0.0,0.0
629,List everything governed by the Democratic Party of US,0,0,0,0,0.0,0.0
633,List the agencies located someplace lead by Alex Chalk.,0,0,0,0,0.0,0.0
635,People from how many political parties exist in Maharashtra,0,0,0,0,0.0,0.0
636,Whose opponents are Ike Clanton and Billy Clanton,0,0,0,0,0.0,0.0
637,Who are the people whose alumna is a part of the National Collegiate Athletic Association,0,0,0,0,0.0,0.0
638,To which religion does the commander of South Thailand insurgency belong,0,0,0,0,0.0,0.0
639,Give me a count of everything owned by the network whose sister name is The CW,0,0,0,0,0.0,0.0
640,Which famous writer was married to Jill Krementz and had a son named Edith Vonnegut,http://dbpedia.org/ontology/Writer,writer,1,1,0.0,0.0
641,Which are the races in which Martin Molony participated,0,0,0,0,0.0,0.0
642,Was Yabanc Damat first aired in UAE,0,0,0,0,0.0,0.0
644,What is the field of the Jon Speelman and occupation of the Karen Grigorian,0,0,0,0,0.0,0.0
645,List the maintainers of Pandaruan Bridge,0,0,0,0,0.0,0.0
646,Who were the producers of the tenderfoot,0,0,0,0,0.0,0.0
647,Is coffee a main ingredient of Hopje,0,0,0,0,0.0,0.0
648,How many sitcoms were produced by the company whose predecessor was the Desilu Productions,0,0,0,0,0.0,0.0
649,Which engine's successor's predecessor is BMW M10,http://dbpedia.org/ontology/Engine,engine,1,1,0.0,0.0
651,Under which president did the predecessor of Simon Ferro work,0,0,0,0,0.0,0.0
653,Was andy worhol the director of the san diego surf,0,0,0,0,0.0,0.0
654,Count the number of places where alumini of Edinburgh university have died,0,0,0,0,0.0,0.0
655,Is Cologny a neighbouring city of Geneva,0,0,0,0,0.0,0.0
656,Does the Sicklefin lemon shark belong in the animal kingdom,0,0,0,0,0.0,0.0
657,What is the local authority of Liverpool Institute High School for Boys,0,0,0,0,0.0,0.0
658,Give me the places where people who worked in Church of England died in,0,0,0,0,0.0,0.0
660,What belongs to the families of Buccinidae and Buccinoidea,0,0,0,0,0.0,0.0
661,List down all notable works of Neil Cross,0,0,0,0,0.0,0.0
662,What is the largest city of the country which have an assembly of Plymouth Savoy,0,0,0,0,0.0,0.0
663,Does nintendo have a division called Nintendo Entertainment Planning & Development,0,0,0,0,0.0,0.0
664,How many pole drivers have been there in grand prixes where first driver was Damon Hill,0,0,0,0,0.0,0.0
665,Was the Model K designed by Herny Ford,0,0,0,0,0.0,0.0
666,Is Queen Latifah the narrator of Arctic Tale,0,0,0,0,0.0,0.0
669,Which state's largest city is Omaha,0,0,0,0,0.0,0.0
671,"Which rivers end in Old Saybrook, Connecticut",0,0,0,0,0.0,0.0
672,How many artists' works are in Muse d'Orsay,0,0,0,0,0.0,0.0
673,In how many different places does Canal and River Trust own its assets,0,0,0,0,0.0,0.0
674,which planet was discovered by Urbain Le Verrier,0,0,0,0,0.0,0.0
675,Who are some authoritative persons on the matter of Megabalanus concinnus,0,0,0,0,0.0,0.0
676,Who is the father of Barbara Ann Crancer,0,0,0,0,0.0,0.0
677,What are some given names for males,0,0,0,0,0.0,0.0
678,Name the parent company of Ford Falcon Cobra,0,0,0,0,0.0,0.0
679,"Where is the radio broadcasted in, whose sister station is CKFM-FM",http://dbpedia.org/ontology/RadioStation,station radio,2,0,0.0,0.0
